10 2.925e-06
110 0.000338825
210 0.000898413
310 0.00167009
410 0.00310736
510 0.0049187
610 0.00681067
710 0.0093503
810 0.0115115
910 0.0146596
1010 0.0182781
1110 0.0218682
1210 0.0293168
1310 0.0331774
1410 0.0299147
1510 0.0420819
1610 0.0422003
1710 0.0453143
1810 0.050904
1910 0.0568546
2010 0.0619334
2110 0.0707501
2210 0.127521
2310 0.14039
2410 0.151668
2510 0.172224
2610 0.128407
2710 0.136386
2810 0.148786
2910 0.160586
3010 0.147096
3110 0.153732
3210 0.161695
3310 0.174748
3410 0.159822
3510 0.174242
3610 0.179342
3710 0.175245
3810 0.221147
3910 0.299869
4010 0.431808
4110 0.456977
4210 0.366292
4310 0.354498
4410 0.341188
4510 0.396814
4610 0.411852
4710 0.698778
4810 0.597047
4910 0.5315
5010 0.68461
5110 0.521452
5210 0.672901
5310 0.805258
5410 0.846982
5510 0.614332
5610 0.7522
5710 0.892408
5810 0.792621
5910 0.798208
6010 0.776145
6110 1.02869
6210 0.929026
6310 0.753002
6410 0.810392
6510 1.12095
6610 0.829818
6710 0.863074
6810 0.725035
6910 0.832378
7010 0.826004
7110 1.17044
7210 0.955023
7310 0.882839
7410 0.951782
7510 1.14918
7610 1.06696
7710 1.13171
7810 1.41218
7910 1.33892
8010 1.11747
8110 1.38006
8210 1.40838
8310 1.58468
8410 1.54292
8510 1.40083
8610 1.20043
8710 1.30945
8810 1.65319
8910 1.27473
9010 1.48947
9110 1.99061
9210 1.46781
9310 1.46712
9410 1.84509
9510 1.59964
9610 1.8206
9710 2.21048
9810 1.34443
9910 1.04787
